url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,79,She Was Only Seventeen (He Was One Year More),Marty Robbins,She Was Only Seventeen (He Was One Year More)Marty Robbins,1,94,79,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,90,Don't Go Home,The Playmates,Don't Go HomeThe Playmates,1,70,70,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,91,All I Have To Do Is Dream,The Everly Brothers,All I Have To Do Is DreamThe Everly Brothers,1,49,49,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,93,I Believe In You,Robert & Johnny,I Believe In YouRobert & Johnny,1,97,93,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,98,Gotta Have Rain,Eydie Gorme,Gotta Have RainEydie Gorme,1,74,74,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,11,Yakety Yak,The Coasters,Yakety YakThe Coasters,1,7,7,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,48,You Cheated,The Slades,You CheatedThe Slades,1,42,42,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,64,You Need Hands,Eydie Gorme,You Need HandsEydie Gorme,1,57,57,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,84,You're A Sweetheart,Little Willie John,You're A SweetheartLittle Willie John,1,,84,1
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,68,You're Making A Mistake,The Platters,You're Making A MistakeThe Platters,1,65,65,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,81,Young And Warm And Wonderful,Tony Bennett,Young And Warm And WonderfulTony Bennett,1,59,59,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,5,When,Kalin Twins,WhenKalin Twins,1,5,5,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,9,Willie And The Hand Jive,The Johnny Otis Show,Willie And The Hand JiveThe Johnny Otis Show,1,9,9,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,61,Win Your Love For Me,Sam Cooke,Win Your Love For MeSam Cooke,1,74,61,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,100,"Baubles, Bangles And Beads",The Kirby Stone Four,"Baubles, Bangles And BeadsThe Kirby Stone Four",1,50,50,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,70,Try The Impossible,Lee Andrews And The Hearts,Try The ImpossibleLee Andrews And The Hearts,1,83,70,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,37,Volare (Nel Blu Dipinto Di Blu),Dean Martin,Volare (Nel Blu Dipinto Di Blu)Dean Martin,1,68,37,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,21,Western Movies,The Olympics,Western MoviesThe Olympics,1,23,21,2
http://www.billboard.com/charts/hot-100/1958-08-09,8/9/1958,31,What Am I Living For,Chuck Willis,What Am I Living ForChuck Willis,1,25,25,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,60,Borrowed Dreams,Bobby Helms,Borrowed DreamsBobby Helms,1,,60,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,52,How The Time Flies,Jerry Wallace,How The Time FliesJerry Wallace,1,,52,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,74,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,,74,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,76,Straighten Up & Fly Right,DeJohn Sisters,Straighten Up & Fly RightDeJohn Sisters,1,,76,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,67,Near You,Roger Williams,Near YouRoger Williams,1,,67,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,71,Lazy Summer Night,The Four Preps,Lazy Summer NightThe Four Preps,1,,71,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,81,Gas Money,Jan & Arnie,Gas MoneyJan & Arnie,1,,81,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,90,My Life,Chuck Willis,My LifeChuck Willis,1,,90,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,91,Down The Aisle Of Love,The Quin-Tones,Down The Aisle Of LoveThe Quin-Tones,1,,91,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,94,Fire Of Love,Jody Reynolds,Fire Of LoveJody Reynolds,1,,94,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,96,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,,96,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,50,The Freeze,Tony And Joe,The FreezeTony And Joe,1,55,33,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,88,Dance Everyone Dance,Betty Madigan,Dance Everyone DanceBetty Madigan,1,,88,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,89,Devotion,Janice Harper,DevotionJanice Harper,1,,89,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,95,Put A Ring On My Finger,Les Paul And Mary Ford,Put A Ring On My FingerLes Paul And Mary Ford,1,,95,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,81,The Purple People Eater,Sheb Wooley,The Purple People EaterSheb Wooley,1,47,24,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,64,The Wizard,Jimmie Rodgers,The WizardJimmie Rodgers,1,85,64,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,28,Think It Over,The Crickets,Think It OverThe Crickets,1,32,27,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,79,Delicious!,Jim Backus & Friend,Delicious!Jim Backus & Friend,2,,79,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,84,Blip Blop,Bill Doggett,Blip BlopBill Doggett,2,,84,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,97,Ma Ma Ma Marie,The Gaylords,Ma Ma Ma MarieThe Gaylords,1,,97,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,100,Going To Chicago Blues,Count Basie & His Orch.,Going To Chicago BluesCount Basie & His Orch.,1,,100,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,47,La Paloma,Billy Vaughn And His Orchestra,La PalomaBilly Vaughn And His Orchestra,1,92,47,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,86,Harvey's Got A Girl Friend,Royal Teens,Harvey's Got A Girl FriendRoyal Teens,1,78,78,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,25,Devoted To You,The Everly Brothers,Devoted To YouThe Everly Brothers,1,43,25,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,27,Susie Darlin',Robin Luke,Susie Darlin'Robin Luke,1,42,27,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,63,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,73,63,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,68,Alone With You,Faron Young,Alone With YouFaron Young,1,51,51,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,78,Chariot Rock,The Champs,Chariot RockThe Champs,1,95,78,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,83,Cerveza,Boots Brown And His Blockbusters,CervezaBoots Brown And His Blockbusters,1,88,83,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,93,Down In Virginia,Jimmy Reed,Down In VirginiaJimmy Reed,1,96,93,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,1,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré)Domenico Modugno,1,2,1,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,2,Little Star,The Elegants,Little StarThe Elegants,1,14,2,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,3,My True Love,Jack Scott,My True LoveJack Scott,1,6,3,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,5,Just A Dream,Jimmy Clanton And His Rockets,Just A DreamJimmy Clanton And His Rockets,1,9,5,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,9,Fever,Peggy Lee,FeverPeggy Lee,1,13,9,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,11,Ginger Bread,Frankie Avalon,Ginger BreadFrankie Avalon,1,15,11,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,13,Hard Headed Woman,Elvis Presley With The Jordanaires,Hard Headed WomanElvis Presley With The Jordanaires,1,7,4,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,14,Everybody Loves A Lover,Doris Day,Everybody Loves A LoverDoris Day,1,16,14,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,15,If Dreams Came True,Pat Boone,If Dreams Came TruePat Boone,1,12,12,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,23,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up)Patti Page,1,19,13,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,26,Early In The Morning,The Rinky-Dinks,Early In The MorningThe Rinky-Dinks,1,24,24,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,32,Endless Sleep,Jody Reynolds,Endless SleepJody Reynolds,1,20,17,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,33,For Your Precious Love,Jerry Butler and The Impressions,For Your Precious LoveJerry Butler and The Impressions,1,23,15,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,34,Moon Talk,Perry Como,Moon TalkPerry Como,1,30,30,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,36,Enchanted Island,The Four Lads,Enchanted IslandThe Four Lads,1,29,29,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,37,Early In The Morning,Buddy Holly,Early In The MorningBuddy Holly,1,40,37,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,39,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,Guess Things Happen That WayJohnny Cash And The Tennessee Two,1,22,21,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,41,Itchy Twitchy Feeling,Bobby Hendricks,Itchy Twitchy FeelingBobby Hendricks,1,50,41,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,56,Kathy-O,The Diamonds,Kathy-OThe Diamonds,1,74,45,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,69,Midnight,Paul Anka,MidnightPaul Anka,1,71,69,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,70,"No Chemise, Please",Gerry Granahan,"No Chemise, PleaseGerry Granahan",1,59,36,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,73,Happy Years,The Diamonds,Happy YearsThe Diamonds,1,80,73,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,80,Let's Go Steady For The Summer,The Three G's,Let's Go Steady For The SummerThe Three G's,1,75,55,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,18,Yakety Yak,The Coasters,Yakety YakThe Coasters,1,11,7,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,49,You Cheated,The Slades,You CheatedThe Slades,1,48,42,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,66,You're A Sweetheart,Little Willie John,You're A SweetheartLittle Willie John,1,84,66,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,85,You're Making A Mistake,The Platters,You're Making A MistakeThe Platters,1,68,65,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,7,When,Kalin Twins,WhenKalin Twins,1,5,5,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,98,Where The Blue Of The Night,Tommy Mara,Where The Blue Of The NightTommy Mara,1,,98,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,99,Who Are They To Say,The DeCastro Sisters,Who Are They To SayThe DeCastro Sisters,1,,99,1
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,12,Willie And The Hand Jive,The Johnny Otis Show,Willie And The Hand JiveThe Johnny Otis Show,1,9,9,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,54,Win Your Love For Me,Sam Cooke,Win Your Love For MeSam Cooke,1,61,54,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,4,Poor Little Fool,Ricky Nelson,Poor Little FoolRicky Nelson,1,1,1,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,5,Patricia,Perez Prado And His Orchestra,PatriciaPerez Prado And His Orchestra,1,3,2,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,8,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouserDuane Eddy His Twangy Guitar And The Rebels,1,8,6,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,10,Splish Splash,Bobby Darin,Splish SplashBobby Darin,1,4,3,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,16,Born Too Late,Poni-Tails,Born Too LatePoni-Tails,1,18,16,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,17,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,1,34,17,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,21,One Summer Night,The Danleers,One Summer NightThe Danleers,1,17,16,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,22,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,Somebody Touched MeBuddy Knox with the Rhythm Orchids,1,25,22,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,24,Are You Really Mine,Jimmie Rodgers,Are You Really MineJimmie Rodgers,1,26,24,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,29,Chantilly Lace,Big Bopper,Chantilly LaceBig Bopper,1,38,29,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,30,A Certain Smile,Johnny Mathis,A Certain SmileJohnny Mathis,1,28,22,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,31,Stupid Cupid,Connie Francis,Stupid CupidConnie Francis,1,35,31,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,35,Blue Blue Day,Don Gibson,Blue Blue DayDon Gibson,1,36,32,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,38,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,33,33,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,40,Angel Baby,Dean Martin,Angel BabyDean Martin,1,39,30,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,43,Do You Want To Dance,Bobby Freeman,Do You Want To DanceBobby Freeman,1,27,20,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,44,Summertime Blues,Eddie Cochran,Summertime BluesEddie Cochran,1,52,44,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,45,That's How Much I Love You,Pat Boone,That's How Much I Love YouPat Boone,1,57,39,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,46,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,Betty Lou Got A New Pair Of ShoesBobby Freeman,1,44,44,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,48,Come Closer To Me (Acercate Mas),Nat King Cole,Come Closer To Me (Acercate Mas)Nat King Cole,1,46,46,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,51,She Was Only Seventeen (He Was One Year More),Marty Robbins,She Was Only Seventeen (He Was One Year More)Marty Robbins,1,79,51,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,53,Come What May,Clyde McPhatter,Come What MayClyde McPhatter,1,49,43,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,55,Don't Ask Me Why,Elvis Presley With The Jordanaires,Don't Ask Me WhyElvis Presley With The Jordanaires,1,54,34,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,57,Over And Over,Bobby Day,Over And OverBobby Day,1,53,53,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,58,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,By The Light Of The Silvery MoonJimmy Bowen with the Rhythm Orchids,1,69,50,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,59,"Baubles, Bangles And Beads",The Kirby Stone Four,"Baubles, Bangles And BeadsThe Kirby Stone Four",1,100,50,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,62,Crazy Eyes For You,Bobby Hamilton,Crazy Eyes For YouBobby Hamilton,1,62,40,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,65,Blue Boy,Jim Reeves,Blue BoyJim Reeves,1,45,45,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,71,Padre,Toni Arden,PadreToni Arden,1,65,63,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,77,Secretly,Jimmie Rodgers,SecretlyJimmie Rodgers,1,41,28,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,92,Return To Me,Dean Martin,Return To MeDean Martin,1,63,48,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,87,Gotta Have Rain,Eydie Gorme,Gotta Have RainEydie Gorme,1,98,74,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,20,Volare (Nel Blu Dipinto Di Blu),Dean Martin,Volare (Nel Blu Dipinto Di Blu)Dean Martin,1,37,20,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,19,Western Movies,The Olympics,Western MoviesThe Olympics,1,21,19,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,42,What Am I Living For,Chuck Willis,What Am I Living ForChuck Willis,1,31,25,3
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,61,Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,Hey Girl - Hey BoyOscar McLollie and Jeanette Baker,2,,61,2
http://www.billboard.com/charts/hot-100/1958-08-16,8/16/1958,75,Just Like In The Movies,The Upbeats,Just Like In The MoviesThe Upbeats,2,,75,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,57,Carol,Chuck Berry,CarolChuck Berry,1,,57,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,72,City Lights,Ray Price,City LightsRay Price,1,,72,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,74,Count Every Star,The Rivieras,Count Every StarThe Rivieras,1,,74,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,80,Strange Are The Ways Of Love,Gogi Grant,Strange Are The Ways Of LoveGogi Grant,1,,80,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,81,Prisoner's Song,Warren Storm,Prisoner's SongWarren Storm,1,,81,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,95,No One Knows,Dion & The Belmonts,No One KnowsDion & The Belmonts,1,,95,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,58,The Freeze,Tony And Joe,The FreezeTony And Joe,1,50,33,4
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,78,The Green Mosquito,The Tune Rockers,The Green MosquitoThe Tune Rockers,1,,78,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,91,Ramrod,Duane Eddy His Twangy Guitar And The Rebels,RamrodDuane Eddy His Twangy Guitar And The Rebels,1,,91,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,93,The Purple People Eater,Sheb Wooley,The Purple People EaterSheb Wooley,1,81,24,4
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,62,The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,The Ways Of A Woman In LoveJohnny Cash And The Tennessee Two,1,,62,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,51,The Wizard,Jimmie Rodgers,The WizardJimmie Rodgers,1,64,51,3
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,31,Think It Over,The Crickets,Think It OverThe Crickets,1,28,27,4
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,97,Little Brass Band,David Seville,Little Brass BandDavid Seville,1,,97,1
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,40,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,96,40,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,44,Lazy Summer Night,The Four Preps,Lazy Summer NightThe Four Preps,1,71,44,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,49,How The Time Flies,Jerry Wallace,How The Time FliesJerry Wallace,1,52,49,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,87,Down The Aisle Of Love,The Quin-Tones,Down The Aisle Of LoveThe Quin-Tones,1,91,87,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,88,Near You,Roger Williams,Near YouRoger Williams,1,67,67,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,59,Put A Ring On My Finger,Les Paul And Mary Ford,Put A Ring On My FingerLes Paul And Mary Ford,1,95,59,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,61,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,74,61,2
http://www.billboard.com/charts/hot-100/1958-08-23,8/23/1958,68,Dance Everyone Dance,Betty Madigan,Dance Everyone DanceBetty Madigan,1,88,68,2
